Precio_Brent_USD,Valor_COLCAP,Indice_de_precios_al_Consumidor,Indicador de Seguimiento a la Economía,Indice_de_tasa_de_cambio_real,Tasa_de_desempleo_Total_Nacional,PIB
0.2100810715544589,0.49420537238343354,0.32831703034863313,0.5833333333333333,0.4422195416164054,0.08952116585704373,0.5465239073041948
0.19615791328868518,0.5181924355403827,0.3275645849009281,0.5615079365079365,0.44354644149577815,0.07425399028452473,0.5506013493693167
0.22462107860415934,0.44680621687179933,0.3289440682217206,0.5734126984126984,0.508202653799759,0.014573213046495503,0.5500635572504156
0.2744095875925273,0.5057497080226395,0.33370955605718566,0.5892857142857142,0.4370325693606756,0.10687022900763365,0.5495355431700399
0.2575784279168135,0.5109513969993712,0.34574868322046637,0.5595238095238095,0.40482509047044646,0.30534351145038174,0.5489977510511392
0.2657737046175537,0.482957506064145,0.3575369952345122,0.5793650793650793,0.38082026537997593,0.2297015961138098,0.5529578566539552
0.23951357067324638,0.5182643068906655,0.3631803360922998,0.5634920634920635,0.41592279855247294,0.16238723108952124,0.5565463967928033
0.22647162495593934,0.5235917707303924,0.36882367695008766,0.5634920634920635,0.3867310012062728,0.10964607911172808,0.5605065023956193
0.215103983080719,0.5846285149582248,0.3714572360170554,0.5753968253968254,0.4139927623642945,0.1582234559333796,0.5635181382614649
0.19756785336623192,0.6056688527535711,0.3728367193378479,0.601190476190476,0.438962605548854,0.0985426786953505,0.566627554512565
0.23237574903066613,0.622262150750157,0.3722096814647604,0.5734126984126984,0.4913148371531968,0.16516308119361556,0.5696391903784102
0.23360944659851954,0.6230707034408408,0.37396538750940533,0.5952380952380951,0.47153196622436666,0.13601665510062455,0.5729148332844429
0.2682410997532604,0.6277872608031624,0.3744670178078755,0.5952380952380951,0.4530759951749095,0.13809854267869548,0.5761806981519506
0.30481142051462806,0.5712424759680171,0.37459242538249304,0.5833333333333333,0.4540410132689989,0.08188757807078428,0.5793487826342034
0.3197039125837151,0.5897942682598148,0.37684976172560813,0.5912698412698412,0.47901085645355845,0.08327550312283138,0.583709787816564
0.353278110680296,0.6512622405893452,0.38148984198645586,0.6190476190476193,0.47056694813027766,0.09368494101318536,0.5879339004595676
0.37486781811772996,0.6912676309406164,0.3891397040381239,0.5932539682539681,0.42786489746682776,0.31783483691880643,0.5922949056419282
0.3382093761015157,0.6195310394394035,0.3977928266867319,0.6111111111111109,0.4348612786489747,0.25190839694656486,0.5977412731006162
0.37883327458583005,0.5990387206899649,0.40067720090293446,0.6269841269841268,0.4266586248492159,0.15336571825121448,0.6026694045174537
0.4259781459287979,0.6978977630042223,0.4064459493353396,0.6130952380952379,0.3745476477683958,0.15058986814712016,0.6081157719761416
0.45126894606979195,0.680963076093792,0.4095811387007775,0.6230158730158728,0.3898673100120629,0.16793893129770998,0.6143346044783418
0.4659851956291857,0.7081843500134758,0.41146225232003997,0.6369047619047616,0.38564535585042226,0.12144344205412916,0.6207489977510512
0.42174832569615783,0.6628964154164044,0.4098319538500126,0.6309523809523807,0.3720144752714114,0.1721027064538515,0.6269678302532513
0.4519739161085653,0.6774234120923547,0.4113368447454224,0.6607142857142858,0.3957780458383595,0.1297709923664122,0.6313190573970859
0.49682763482551984,0.6444524301500313,0.4134687735139202,0.6527777777777775,0.42340168878166473,0.14642609299097853,0.6356800625794465
0.42906238984843137,0.542134579103405,0.41497366440933026,0.6567460317460314,0.44475271411338957,0.12491325468424708,0.639894397183925
0.29176947479732107,0.5305093881951307,0.4163531477301228,0.6626984126984123,0.4887816646562124,0.0992366412213741,0.6459665591082431
