Precio_Brent_USD,Valor_COLCAP,Indice_de_precios_al_Consumidor,Indicador de Seguimiento a la Economía,Indice_de_tasa_de_cambio_real,Tasa_de_desempleo_Total_Nacional,PIB
0.8886663098195783,-2.0329787110960997,-1.3247688925968832,-1.6417350253510956,-0.969893814126601,0.5046770558324808,-1.6727411208569745
0.8969064266889979,-2.138695792656661,-1.2998361989328018,-1.7301710280979086,-1.0361127038973847,0.1298012784106491,-1.6701320462106395
1.352584889567896,-1.7398015586808824,-1.2781355211140646,-1.65534056423522,-1.1449339563179026,0.015133393552206515,-1.6673248139962282
2.029098484547237,-1.600207145363405,-1.2490473785059704,-1.7097627197717211,-1.2180988834772297,-0.10394479457002223,-1.647674188495351
2.525565525929762,-1.9074964140525144,-1.221806102095215,-1.6825516420034705,-1.3880452649169324,0.16067340125715301,-1.6273960640288994
1.8725362640282663,-1.9093120079590968,-1.2065694559671654,-1.607721178140783,-1.1796641432606212,0.5134976623600539,-1.607745438528022
1.4634144614615883,-1.7138055550184494,-1.2005671408258127,-1.6281294864669704,-1.0921440721649704,0.16949400778472534,-1.637006706080589
0.8091491820296804,-1.791050823043965,-1.2065694559671654,-1.5941156392566576,-0.6300010512471961,0.0019024837608480267,-1.666267973633156
-0.544290013772472,-2.5536002638086677,-1.1954882587831297,-1.6213267170249073,-0.3595686622532274,-0.38179390018855675,-1.6946045058680346
-1.0316929265986348,-2.494263353861717,-1.1867156443457678,-1.7369737975399708,-0.3970772641513636,-0.05984176193215982,-1.6914009585174714
-1.3571775429407047,-2.2952082401036584,-1.1724024313163879,-1.6825516420034705,-0.5684128530687752,-0.12158600762516766,-1.6883295162122922
-1.3452293734800465,-2.219077086520819,-1.15347205279366,-1.7301710280979086,-0.574895821298082,1.5102261999757478,-1.685125968861729
-1.3258650988369107,-2.2918658967756316,-1.1262307763829045,-1.6349322559090325,-0.05116460220188686,0.7604746451320837,-1.663724951509513
-1.2072074159172703,-2.2008798839571155,-1.110070697156185,-1.65534056423522,-0.14748298732302623,0.5046770558324808,-1.6444045886220957
